,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
484,GPU 0,0.768,0.442,92.0,24.0,0.187,0.0,0.0,18841223.0,171298990.0
508,GPU 0,0.739,0.43,92.0,22.0,0.193,0.0,0.0,17243333.0,148983025.0
516,GPU 0,0.747,0.42,92.0,22.0,0.168,0.0,0.0,18210520.0,115496187.0
534,GPU 0,0.777,0.442,92.0,23.0,0.173,0.0,0.0,15896463.0,114318251.0
582,GPU 0,0.747,0.418,92.0,23.0,0.17,0.0,0.0,15608047.0,115865941.0
588,GPU 0,0.763,0.43,92.0,22.0,0.17,0.0,0.0,20536403.0,118399593.0
748,GPU 0,0.775,0.44,91.0,23.0,0.17,0.0,0.0,16543695.0,112031737.0
756,GPU 0,0.763,0.414,91.0,23.0,0.172,0.0,0.0,16986187.0,122161079.0
766,GPU 0,0.743,0.422,92.0,23.0,0.195,0.0,0.0,18208324.0,137075012.0
774,GPU 0,0.765,0.434,92.0,23.0,0.172,0.0,0.0,17583455.0,137330064.0
782,GPU 0,0.751,0.414,93.0,22.0,0.169,0.0,0.0,17357559.0,118415621.0
790,GPU 0,0.761,0.416,93.0,22.0,0.174,0.0,0.0,18304217.0,123576854.0
798,GPU 0,0.731,0.424,91.0,23.0,0.189,0.0,0.0,19373047.0,163795037.0
806,GPU 0,0.756,0.425,91.0,23.0,0.17,0.0,0.0,16301207.0,115399640.0
814,GPU 0,0.77,0.418,93.0,22.0,0.174,0.0,0.0,16879265.0,120916069.0
824,GPU 0,0.733,0.42,93.0,22.0,0.193,0.0,0.0,18940511.0,154442416.0
832,GPU 0,0.768,0.437,91.0,23.0,0.172,0.0,0.0,18646218.0,115754352.0
840,GPU 0,0.761,0.413,91.0,23.0,0.17,0.0,0.0,19901243.0,124185421.0
848,GPU 0,0.749,0.425,91.0,23.0,0.198,0.0,0.0,28971140.0,178340407.0
856,GPU 0,0.759,0.431,91.0,23.0,0.169,0.0,0.0,37113312.0,131845680.0
864,GPU 0,0.753,0.416,93.0,22.0,0.17,0.0,0.0,15577548.0,116875851.0
872,GPU 0,0.75,0.422,93.0,22.0,0.196,0.0,0.0,18552917.0,154677012.0
882,GPU 0,0.714,0.4,90.0,23.0,0.162,0.0,0.0,19323383.0,115825714.0
886,GPU 0,0.714,0.4,90.0,23.0,0.162,0.0,0.0,19323383.0,115825714.0
890,GPU 0,0.761,0.43,90.0,23.0,0.142,0.0,0.0,13498518.0,95949401.0
898,GPU 0,0.754,0.424,92.0,23.0,0.197,0.0,0.0,27004087.0,180636365.0
906,GPU 0,0.743,0.409,92.0,23.0,0.17,0.0,0.0,17499463.0,119175404.0
914,GPU 0,0.787,0.448,92.0,22.0,0.175,0.0,0.0,15509532.0,114832998.0
922,GPU 0,0.734,0.416,92.0,22.0,0.194,0.0,0.0,18185502.0,156431693.0
930,GPU 0,0.769,0.417,92.0,23.0,0.171,0.0,0.0,16346367.0,118511167.0
940,GPU 0,0.743,0.423,92.0,23.0,0.169,0.0,0.0,15400584.0,114112140.0
948,GPU 0,0.737,0.425,92.0,23.0,0.194,0.0,0.0,22797324.0,172343610.0
956,GPU 0,0.772,0.418,93.0,23.0,0.171,0.0,0.0,22819151.0,124898802.0
964,GPU 0,0.748,0.418,93.0,22.0,0.17,0.0,0.0,16999745.0,118530192.0
976,GPU 0,0.758,0.428,92.0,23.0,0.183,0.0,0.0,17140415.0,135275992.0
984,GPU 0,0.747,0.41,92.0,23.0,0.17,0.0,0.0,15677971.0,119400182.0
994,GPU 0,0.764,0.445,92.0,24.0,0.199,0.0,0.0,19469901.0,174215596.0
1006,GPU 0,0.755,0.417,92.0,22.0,0.167,0.0,0.0,16243452.0,114833920.0
1014,GPU 0,0.77,0.419,92.0,22.0,0.175,0.0,0.0,16117896.0,119805388.0
1022,GPU 0,0.732,0.426,93.0,24.0,0.194,0.0,0.0,18020687.0,153724841.0
1030,GPU 0,0.767,0.429,93.0,24.0,0.169,0.0,0.0,15277784.0,112686022.0
1042,GPU 0,0.726,0.419,92.0,23.0,0.174,0.0,0.0,18919479.0,121253077.0
1084,GPU 0,0.756,0.438,92.0,23.0,0.171,0.0,0.0,15796564.0,110636541.0
1092,GPU 0,0.755,0.414,92.0,23.0,0.177,0.0,0.0,15858508.0,120547573.0
1100,GPU 0,0.755,0.437,93.0,23.0,0.19,0.0,0.0,18677275.0,166054933.0
1110,GPU 0,0.747,0.417,93.0,22.0,0.168,0.0,0.0,16366338.0,115276855.0
1118,GPU 0,0.773,0.419,93.0,23.0,0.174,0.0,0.0,16234697.0,120638529.0
1126,GPU 0,0.737,0.427,93.0,23.0,0.194,0.0,0.0,18172294.0,155133903.0
1134,GPU 0,0.764,0.431,94.0,22.0,0.171,0.0,0.0,16320669.0,115410820.0
1150,GPU 0,0.75,0.417,91.0,23.0,0.183,0.0,0.0,17692888.0,146280464.0
1158,GPU 0,0.787,0.448,91.0,23.0,0.169,0.0,0.0,16521985.0,111715316.0
1168,GPU 0,0.751,0.41,92.0,23.0,0.17,0.0,0.0,19097129.0,121987469.0
1176,GPU 0,0.756,0.425,92.0,23.0,0.197,0.0,0.0,21553359.0,156912625.0
1184,GPU 0,0.745,0.424,93.0,22.0,0.169,0.0,0.0,15741848.0,114435531.0
1192,GPU 0,0.756,0.419,93.0,22.0,0.17,0.0,0.0,15733313.0,116873067.0
1200,GPU 0,0.756,0.424,92.0,23.0,0.197,0.0,0.0,19616313.0,171398059.0
1208,GPU 0,0.745,0.419,92.0,23.0,0.17,0.0,0.0,15645255.0,115633419.0
1216,GPU 0,0.763,0.429,92.0,23.0,0.171,0.0,0.0,15584796.0,114909884.0
1226,GPU 0,0.753,0.424,92.0,23.0,0.197,0.0,0.0,19090170.0,154173824.0
1234,GPU 0,0.741,0.407,92.0,22.0,0.168,0.0,0.0,15861028.0,117679774.0
1242,GPU 0,0.787,0.449,92.0,22.0,0.177,0.0,0.0,15161071.0,114379660.0
1250,GPU 0,0.736,0.415,92.0,23.0,0.193,0.0,0.0,19048263.0,171189693.0
1274,GPU 0,0.737,0.422,92.0,23.0,0.193,0.0,0.0,21328364.0,159533252.0
1278,GPU 0,0.759,0.419,93.0,23.0,0.341,0.0,0.0,35818262.0,238463948.0
1288,GPU 0,0.756,0.44,93.0,22.0,0.198,0.0,0.0,18222483.0,152898184.0
1394,GPU 0,0.762,0.436,91.0,23.0,0.18,0.0,0.0,17655250.0,147952458.0
1404,GPU 0,0.75,0.414,91.0,23.0,0.168,0.0,0.0,15868061.0,116631034.0
1412,GPU 0,0.765,0.416,92.0,22.0,0.173,0.0,0.0,16208099.0,119747414.0
1420,GPU 0,0.719,0.417,92.0,22.0,0.19,0.0,0.0,18726492.0,164619298.0
1428,GPU 0,0.728,0.413,88.0,22.0,0.163,0.0,0.0,15786483.0,108540523.0
1436,GPU 0,0.749,0.407,88.0,22.0,0.168,0.0,0.0,16668814.0,118804125.0
1444,GPU 0,0.752,0.424,91.0,23.0,0.196,0.0,0.0,18364380.0,151115743.0
1452,GPU 0,0.738,0.42,91.0,23.0,0.168,0.0,0.0,15283523.0,112578229.0
1486,GPU 0,0.762,0.431,92.0,23.0,0.17,0.0,0.0,16254752.0,114995612.0
1494,GPU 0,0.744,0.42,92.0,23.0,0.196,0.0,0.0,18805100.0,153029952.0
1502,GPU 0,0.736,0.402,92.0,23.0,0.167,0.0,0.0,15770632.0,117162937.0
1510,GPU 0,0.769,0.439,90.0,21.0,0.172,0.0,0.0,15186732.0,112429636.0
1520,GPU 0,0.717,0.41,90.0,21.0,0.187,0.0,0.0,23010866.0,167371443.0
1532,GPU 0,0.739,0.416,92.0,23.0,0.171,0.0,0.0,18606882.0,127728671.0
1536,GPU 0,0.739,0.415,92.0,23.0,0.169,0.0,0.0,18606882.0,118525216.0
1540,GPU 0,0.764,0.445,90.0,23.0,0.2,0.0,0.0,20869462.0,154037749.0
1544,GPU 0,0.753,0.408,90.0,23.0,0.167,0.0,0.0,18030367.0,119255401.0
1552,GPU 0,0.742,0.41,93.0,22.0,0.17,0.0,0.0,18370325.0,120850835.0
1556,GPU 0,0.742,0.41,93.0,22.0,0.17,0.0,0.0,18370325.0,120850835.0
1560,GPU 0,0.763,0.41,93.0,23.0,0.17,0.0,0.0,19943780.0,120850835.0
1660,GPU 0,0.767,0.437,90.0,23.0,0.172,0.0,0.0,16176024.0,112930692.0
1694,GPU 0,0.76,0.424,91.0,23.0,0.169,0.0,0.0,22758782.0,122433726.0
1698,GPU 0,0.76,0.424,93.0,23.0,0.198,0.0,0.0,22758782.0,122433726.0
1702,GPU 0,0.76,0.426,93.0,23.0,0.198,0.0,0.0,22758782.0,175312363.0
1710,GPU 0,0.743,0.411,92.0,23.0,0.167,0.0,0.0,22512815.0,122823146.0
1718,GPU 0,0.769,0.437,92.0,22.0,0.172,0.0,0.0,16230115.0,114979803.0
1734,GPU 0,0.761,0.415,91.0,23.0,0.172,0.0,0.0,19315526.0,123061109.0
1784,GPU 0,0.742,0.406,91.0,23.0,0.165,0.0,0.0,15242431.0,113297908.0
1792,GPU 0,0.746,0.408,91.0,23.0,0.17,0.0,0.0,16173504.0,119752649.0
1800,GPU 0,0.735,0.427,91.0,23.0,0.19,0.0,0.0,17514794.0,150119479.0
1806,GPU 0,0.751,0.427,91.0,23.0,0.19,0.0,0.0,17479739.0,150119479.0
1954,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8791231.0,3007705.0
1958,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8791231.0,9819421.0
1962,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25446736.0,9819421.0
1966,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25446736.0,9819421.0
1970,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25446736.0,21276583.0
1974,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20539998.0,21276583.0
1996,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672580.0,844609.0
2016,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587389.0,1154702.0
2028,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662147.0,516264.0
2032,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948901.0,516264.0
2050,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839477.0,526628.0
2054,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070980.0,2481811.0
2066,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6693302.0,5406937.0
2086,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5729976.0,4833201.0
2096,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773859.0,2330667.0
2100,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087213.0,3550244.0
2132,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7007770.0,6335149.0
2140,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071560.0,3524167.0
2148,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5714597.0,5057626.0
2154,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6656285.0,5811869.0
2162,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290013.0,3790554.0
2170,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6129428.0,5639491.0
2290,GPU 0,0.387,0.361,100.0,16.0,0.141,430312693.0,0.0,50505789.0,100133267.0
2314,GPU 0,0.761,0.413,95.0,22.0,0.171,0.0,0.0,18895276.0,121011887.0
2448,GPU 0,0.754,0.427,90.0,23.0,0.165,0.0,0.0,14709112.0,108403575.0
2456,GPU 0,0.76,0.414,92.0,21.0,0.172,0.0,0.0,16129227.0,118912707.0
2464,GPU 0,0.731,0.413,92.0,21.0,0.189,0.0,0.0,16489149.0,119338137.0
2472,GPU 0,0.759,0.433,90.0,23.0,0.175,0.0,0.0,17889043.0,157234458.0
2480,GPU 0,0.751,0.414,90.0,23.0,0.167,0.0,0.0,15639137.0,116970970.0
2488,GPU 0,0.765,0.416,92.0,23.0,0.173,0.0,0.0,16932856.0,120677805.0
2496,GPU 0,0.724,0.422,92.0,23.0,0.192,0.0,0.0,17104619.0,142566220.0
2506,GPU 0,0.75,0.422,91.0,22.0,0.167,0.0,0.0,15264777.0,112981218.0
2514,GPU 0,0.768,0.418,91.0,22.0,0.173,0.0,0.0,16016519.0,120435907.0
2522,GPU 0,0.725,0.414,92.0,23.0,0.193,0.0,0.0,23883055.0,166296252.0
2576,GPU 0,0.798,0.452,63.0,16.0,0.218,0.0,0.0,5967146.0,22921750.0
2584,GPU 0,0.788,0.443,100.0,28.0,0.216,0.0,0.0,5723402.0,22409723.0
2592,GPU 0,0.773,0.433,100.0,28.0,0.213,0.0,0.0,5553563.0,21954010.0
2600,GPU 0,0.798,0.451,100.0,28.0,0.218,0.0,0.0,7313075.0,25624390.0
2608,GPU 0,0.795,0.449,100.0,28.0,0.217,26036.0,771592340.0,6795440.0,25416510.0
2618,GPU 0,0.769,0.425,100.0,27.0,0.213,0.0,0.0,5839880.0,23827543.0
2626,GPU 0,0.786,0.442,100.0,27.0,0.216,0.0,0.0,6361493.0,24722366.0
2634,GPU 0,0.791,0.444,100.0,27.0,0.217,0.0,0.0,5884437.0,24078845.0
2642,GPU 0,0.77,0.428,100.0,27.0,0.213,0.0,0.0,5856239.0,23737292.0
2820,GPU 0,0.419,0.214,100.0,10.0,0.082,0.0,0.0,43930992.0,102444887.0
2824,GPU 0,0.373,0.215,100.0,10.0,0.1,0.0,0.0,47741063.0,203392864.0
2832,GPU 0,0.412,0.203,100.0,12.0,0.078,0.0,0.0,38441611.0,93495080.0
2840,GPU 0,0.382,0.211,100.0,12.0,0.074,0.0,0.0,39859464.0,90153726.0
2850,GPU 0,0.383,0.19,100.0,10.0,0.076,0.0,0.0,39479417.0,95256722.0
2858,GPU 0,0.426,0.229,100.0,10.0,0.083,0.0,0.0,47601597.0,104087159.0
2866,GPU 0,0.468,0.253,100.0,12.0,0.098,20824.0,771432973.0,52353131.0,111443032.0
2874,GPU 0,0.787,0.447,100.0,27.0,0.214,0.0,0.0,18148657.0,40097808.0
2878,GPU 0,0.789,0.444,100.0,27.0,0.216,0.0,0.0,7008459.0,23684120.0
3210,GPU 0,0.778,0.434,100.0,27.0,0.143,0.0,0.0,5194388.0,17296096.0
3218,GPU 0,0.777,0.435,100.0,28.0,0.213,0.0,0.0,14013524.0,32245671.0
3226,GPU 0,0.797,0.45,100.0,28.0,0.215,0.0,0.0,8124861.0,26477975.0
3234,GPU 0,0.228,0.123,68.0,18.0,0.065,0.0,0.0,158246235.0,2115371631.0
3242,GPU 0,0.982,0.575,68.0,18.0,0.244,0.0,0.0,7394264.0,29134756.0
3250,GPU 0,0.979,0.569,100.0,31.0,0.245,771204395.0,26022.0,6703500.0,26746341.0
3260,GPU 0,0.734,0.426,100.0,31.0,0.172,771588417.0,26036.0,25182056.0,60127627.0
3268,GPU 0,0.414,0.208,100.0,15.0,0.08,0.0,0.0,55868464.0,117387309.0
3276,GPU 0,0.367,0.213,100.0,11.0,0.099,0.0,0.0,37169424.0,151364266.0
3284,GPU 0,0.417,0.206,100.0,11.0,0.081,0.0,0.0,41414228.0,98811070.0
3292,GPU 0,0.385,0.212,100.0,11.0,0.074,0.0,0.0,43060412.0,94296522.0
3296,GPU 0,0.385,0.212,100.0,10.0,0.074,0.0,0.0,43060412.0,94296522.0
3300,GPU 0,0.38,0.191,100.0,10.0,0.076,0.0,0.0,36803358.0,90268752.0
3308,GPU 0,0.42,0.222,100.0,10.0,0.081,0.0,0.0,43013538.0,98928536.0
3318,GPU 0,0.396,0.211,100.0,10.0,0.077,0.0,0.0,44551340.0,96701390.0
3326,GPU 0,0.414,0.207,100.0,12.0,0.081,0.0,0.0,41780456.0,99796141.0
3334,GPU 0,0.378,0.223,100.0,12.0,0.101,0.0,0.0,53471905.0,212076602.0
3380,GPU 0,0.415,0.208,100.0,10.0,0.081,0.0,0.0,45294696.0,105076614.0
3388,GPU 0,0.38,0.225,100.0,10.0,0.103,0.0,0.0,47125045.0,163690674.0
3404,GPU 0,0.394,0.214,100.0,11.0,0.074,0.0,0.0,37053547.0,85698045.0
3412,GPU 0,0.383,0.195,100.0,10.0,0.077,0.0,0.0,38944913.0,93191844.0
3420,GPU 0,0.427,0.224,100.0,19.0,0.082,0.0,0.0,52239226.0,110215709.0
3430,GPU 0,0.745,0.414,100.0,19.0,0.2,31225.0,771161035.0,39084205.0,84335492.0
3438,GPU 0,0.798,0.451,100.0,27.0,0.217,0.0,0.0,7216355.0,23829062.0
3446,GPU 0,0.798,0.453,100.0,27.0,0.218,0.0,0.0,7677727.0,24360518.0
3454,GPU 0,0.778,0.436,100.0,28.0,0.214,0.0,0.0,6391473.0,23025958.0
3462,GPU 0,0.782,0.442,100.0,28.0,0.214,0.0,0.0,7823039.0,26550448.0
3466,GPU 0,0.782,0.442,100.0,28.0,0.214,0.0,0.0,7823039.0,26550448.0
3470,GPU 0,0.795,0.448,100.0,28.0,0.216,25985.0,770098105.0,9739459.0,28111384.0
3478,GPU 0,0.783,0.438,100.0,27.0,0.216,0.0,0.0,6843965.0,25072002.0
3488,GPU 0,0.772,0.432,100.0,27.0,0.213,0.0,0.0,11540836.0,29547039.0
3496,GPU 0,0.796,0.448,100.0,27.0,0.217,0.0,0.0,27313131.0,43067903.0
3504,GPU 0,0.776,0.432,86.0,23.0,0.214,0.0,0.0,7212465.0,25571468.0
3540,GPU 0,0.678,0.569,100.0,24.0,0.244,771485434.0,20808.0,24668204.0,26933290.0
3604,GPU 0,0.398,0.218,100.0,10.0,0.079,0.0,0.0,43043837.0,95449552.0
3612,GPU 0,0.401,0.198,100.0,10.0,0.078,0.0,0.0,52521314.0,113164481.0
3620,GPU 0,0.376,0.223,100.0,11.0,0.1,0.0,0.0,44800213.0,160896454.0
3628,GPU 0,0.382,0.185,100.0,11.0,0.074,0.0,0.0,36474549.0,92256704.0
3636,GPU 0,0.425,0.231,100.0,10.0,0.081,0.0,0.0,45781150.0,100841348.0
3736,GPU 0,0.798,0.452,100.0,28.0,0.217,0.0,0.0,8256164.0,25174535.0
3740,GPU 0,0.791,0.445,100.0,28.0,0.216,0.0,0.0,14194188.0,32471352.0
3748,GPU 0,0.776,0.432,100.0,28.0,0.214,26040.0,771724712.0,6848549.0,24946425.0
3760,GPU 0,0.786,0.442,100.0,28.0,0.215,0.0,0.0,6743697.0,25205609.0
3768,GPU 0,0.788,0.441,100.0,27.0,0.216,0.0,0.0,6353332.0,24388261.0
3778,GPU 0,0.768,0.429,100.0,27.0,0.213,0.0,0.0,5851913.0,24120922.0
3786,GPU 0,0.796,0.449,100.0,27.0,0.217,0.0,0.0,9302988.0,27539345.0
3794,GPU 0,0.523,0.289,100.0,18.0,0.145,0.0,0.0,89771422.0,1192667067.0
3802,GPU 0,0.551,0.322,65.0,18.0,0.138,0.0,0.0,75187719.0,949165520.0
3810,GPU 0,0.98,0.573,65.0,30.0,0.244,770709295.0,26006.0,7635471.0,29329988.0
3818,GPU 0,0.976,0.567,100.0,30.0,0.244,4323143.0,0.0,7179226.0,25871228.0
3836,GPU 0,0.358,0.191,100.0,12.0,0.099,0.0,0.0,41386791.0,159685338.0
3844,GPU 0,0.433,0.232,100.0,10.0,0.084,0.0,0.0,43727712.0,97839521.0
3852,GPU 0,0.4,0.211,100.0,10.0,0.077,0.0,0.0,51311026.0,104856591.0
3942,GPU 0,0.357,0.231,100.0,12.0,0.081,0.0,0.0,39508406.0,103912137.0
4018,GPU 0,0.79,0.445,100.0,28.0,0.216,0.0,0.0,8885385.0,26583282.0
4026,GPU 0,0.78,0.437,100.0,28.0,0.214,0.0,339730709.0,9409027.0,27687943.0
4108,GPU 0,0.429,0.228,100.0,19.0,0.083,0.0,0.0,39070883.0,94945945.0
4126,GPU 0,0.433,0.228,100.0,11.0,0.083,0.0,0.0,49963601.0,106711547.0
4134,GPU 0,0.403,0.218,100.0,11.0,0.077,0.0,0.0,47699098.0,101495975.0
4142,GPU 0,0.41,0.202,100.0,10.0,0.082,0.0,0.0,39729527.0,98995862.0
4150,GPU 0,0.387,0.213,100.0,10.0,0.074,0.0,0.0,47712224.0,99922852.0
4158,GPU 0,0.383,0.191,100.0,10.0,0.077,0.0,0.0,36076305.0,89556203.0
4166,GPU 0,0.419,0.22,100.0,12.0,0.08,0.0,0.0,42117757.0,95677730.0
4174,GPU 0,0.37,0.205,100.0,12.0,0.101,0.0,0.0,44724794.0,163697104.0
4184,GPU 0,0.432,0.224,100.0,10.0,0.082,0.0,0.0,49600757.0,107456172.0
4192,GPU 0,0.402,0.22,100.0,10.0,0.078,0.0,0.0,38828115.0,89716006.0
4312,GPU 0,0.786,0.441,100.0,27.0,0.216,36421.0,770972527.0,7799479.0,26421450.0
4320,GPU 0,0.769,0.43,100.0,28.0,0.21,0.0,5170.0,5915148.0,23976000.0
4328,GPU 0,0.796,0.447,100.0,28.0,0.217,0.0,0.0,5974969.0,24237886.0
4336,GPU 0,0.778,0.433,100.0,27.0,0.214,0.0,0.0,6378226.0,24363161.0
4370,GPU 0,0.982,0.576,70.0,21.0,0.245,0.0,0.0,10152102.0,31340908.0
4378,GPU 0,0.978,0.568,100.0,21.0,0.245,770555428.0,31201.0,8741597.0,28273685.0
4386,GPU 0,0.602,0.347,100.0,23.0,0.133,771493770.0,20826.0,45724088.0,87157964.0
4394,GPU 0,0.404,0.201,100.0,12.0,0.089,0.0,0.0,44136727.0,107670494.0
4402,GPU 0,0.383,0.219,100.0,12.0,0.092,0.0,0.0,42649538.0,154121581.0
4410,GPU 0,0.39,0.194,100.0,10.0,0.076,0.0,0.0,37728222.0,92271410.0
4420,GPU 0,0.42,0.224,100.0,10.0,0.081,0.0,0.0,44196579.0,99304352.0
4428,GPU 0,0.39,0.205,100.0,10.0,0.076,0.0,0.0,43450848.0,97751394.0
4436,GPU 0,0.425,0.217,100.0,10.0,0.083,0.0,0.0,54625485.0,116213909.0
4444,GPU 0,0.375,0.207,100.0,11.0,0.073,0.0,0.0,38288694.0,85522177.0
4452,GPU 0,0.404,0.203,100.0,11.0,0.09,0.0,0.0,43074254.0,106946209.0
4460,GPU 0,0.379,0.214,100.0,10.0,0.09,0.0,0.0,32094132.0,183238072.0
4468,GPU 0,0.393,0.195,100.0,10.0,0.077,0.0,0.0,37453701.0,92311501.0
4486,GPU 0,0.392,0.206,100.0,10.0,0.077,0.0,0.0,49106193.0,104193203.0
4502,GPU 0,0.374,0.206,100.0,10.0,0.072,0.0,0.0,39042534.0,85816522.0
4510,GPU 0,0.406,0.206,100.0,12.0,0.093,0.0,0.0,42592197.0,106621079.0
4518,GPU 0,0.379,0.215,100.0,12.0,0.087,0.0,0.0,45610979.0,155811478.0
4526,GPU 0,0.395,0.197,100.0,10.0,0.077,0.0,0.0,45784313.0,102702540.0
4536,GPU 0,0.431,0.229,100.0,10.0,0.083,0.0,0.0,42143767.0,98967291.0
4544,GPU 0,0.391,0.209,100.0,12.0,0.077,0.0,0.0,50250162.0,104805846.0
4552,GPU 0,0.481,0.25,100.0,12.0,0.1,26019.0,771111068.0,44087873.0,106431208.0
4560,GPU 0,0.761,0.426,100.0,27.0,0.209,0.0,0.0,22724283.0,53153478.0
4568,GPU 0,0.798,0.452,100.0,27.0,0.217,0.0,0.0,6096394.0,22834146.0
4576,GPU 0,0.779,0.444,100.0,28.0,0.216,0.0,0.0,6653057.0,22688061.0
4630,GPU 0,0.77,0.429,100.0,27.0,0.213,0.0,0.0,9000035.0,27249963.0
4638,GPU 0,0.444,0.248,50.0,14.0,0.122,0.0,0.0,90214672.0,1192140688.0
4648,GPU 0,0.378,0.221,50.0,14.0,0.094,0.0,0.0,73946117.0,942485390.0
4656,GPU 0,0.98,0.571,100.0,31.0,0.489,770978526.0,20812.0,14475001.0,55719909.0
4664,GPU 0,0.519,0.293,100.0,31.0,0.109,771322131.0,20821.0,38109068.0,85291228.0
4672,GPU 0,0.392,0.206,100.0,13.0,0.107,0.0,0.0,49095645.0,211125344.0
4680,GPU 0,0.386,0.21,100.0,13.0,0.072,0.0,0.0,38676359.0,85960202.0
4688,GPU 0,0.389,0.196,100.0,10.0,0.075,0.0,0.0,36387410.0,88680974.0
4692,GPU 0,0.43,0.226,100.0,10.0,0.084,0.0,0.0,54087558.0,112590853.0
4706,GPU 0,0.392,0.213,100.0,10.0,0.077,0.0,0.0,43506720.0,95681466.0
4714,GPU 0,0.409,0.202,100.0,10.0,0.078,0.0,0.0,51106081.0,111791301.0
4722,GPU 0,0.383,0.213,100.0,10.0,0.076,0.0,0.0,39050972.0,88777301.0
4730,GPU 0,0.392,0.207,100.0,10.0,0.107,0.0,0.0,44009547.0,170326787.0
