,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
322,GPU 0,0.761,0.423,93.0,22.0,0.17,0.0,0.0,15516680.0,116484446.0
330,GPU 0,0.76,0.429,92.0,24.0,0.199,0.0,0.0,18511623.0,151783862.0
338,GPU 0,0.751,0.419,92.0,24.0,0.169,0.0,0.0,15837142.0,116915226.0
346,GPU 0,0.769,0.434,93.0,24.0,0.173,0.0,0.0,15607329.0,115097549.0
356,GPU 0,0.759,0.427,93.0,24.0,0.198,0.0,0.0,19484144.0,174456750.0
364,GPU 0,0.753,0.415,92.0,22.0,0.17,0.0,0.0,16053439.0,118883916.0
372,GPU 0,0.772,0.439,92.0,22.0,0.173,0.0,0.0,19223020.0,116752805.0
380,GPU 0,0.754,0.425,92.0,23.0,0.197,0.0,0.0,18510271.0,153587900.0
388,GPU 0,0.757,0.413,92.0,23.0,0.172,0.0,0.0,16637044.0,120286612.0
442,GPU 0,0.732,0.408,90.0,23.0,0.166,0.0,0.0,15673897.0,115379035.0
450,GPU 0,0.76,0.442,90.0,23.0,0.199,0.0,0.0,18627689.0,162685291.0
458,GPU 0,0.754,0.413,93.0,23.0,0.168,0.0,0.0,15892857.0,114878339.0
466,GPU 0,0.745,0.407,93.0,22.0,0.17,0.0,0.0,16325424.0,120426032.0
476,GPU 0,0.765,0.445,93.0,23.0,0.2,0.0,0.0,17987951.0,150747987.0
484,GPU 0,0.763,0.425,93.0,23.0,0.169,0.0,0.0,15359664.0,113643823.0
492,GPU 0,0.772,0.418,92.0,24.0,0.174,0.0,0.0,16302534.0,121257572.0
600,GPU 0,0.738,0.429,93.0,22.0,0.194,0.0,0.0,17832145.0,149125582.0
608,GPU 0,0.765,0.431,92.0,23.0,0.172,0.0,0.0,15596253.0,115021072.0
674,GPU 0,0.76,0.427,93.0,23.0,0.198,0.0,0.0,19293858.0,170937547.0
682,GPU 0,0.75,0.425,93.0,23.0,0.17,0.0,0.0,15528135.0,115183057.0
690,GPU 0,0.76,0.423,93.0,22.0,0.17,0.0,0.0,15626600.0,116225118.0
698,GPU 0,0.755,0.426,93.0,22.0,0.197,0.0,0.0,19080237.0,152195027.0
708,GPU 0,0.74,0.412,92.0,23.0,0.167,0.0,0.0,17690756.0,116528812.0
716,GPU 0,0.76,0.43,92.0,23.0,0.17,0.0,0.0,15369191.0,113595652.0
724,GPU 0,0.752,0.424,92.0,23.0,0.191,0.0,0.0,21282299.0,164534192.0
732,GPU 0,0.743,0.405,92.0,23.0,0.168,0.0,0.0,21537151.0,123700694.0
740,GPU 0,0.79,0.451,92.0,22.0,0.177,0.0,0.0,16953350.0,116096877.0
748,GPU 0,0.742,0.421,92.0,22.0,0.195,0.0,0.0,18145924.0,154651582.0
756,GPU 0,0.774,0.42,92.0,23.0,0.172,0.0,0.0,16024769.0,119238852.0
766,GPU 0,0.755,0.429,92.0,23.0,0.171,0.0,0.0,15608063.0,115717820.0
774,GPU 0,0.745,0.429,93.0,24.0,0.196,0.0,0.0,19264657.0,171107215.0
782,GPU 0,0.771,0.418,93.0,24.0,0.172,0.0,0.0,15722354.0,118042603.0
790,GPU 0,0.694,0.388,90.0,21.0,0.16,0.0,0.0,16051366.0,111068791.0
798,GPU 0,0.764,0.444,90.0,21.0,0.199,0.0,0.0,17870633.0,151263079.0
806,GPU 0,0.756,0.414,92.0,23.0,0.167,0.0,0.0,15407388.0,115123677.0
814,GPU 0,0.748,0.409,92.0,23.0,0.172,0.0,0.0,16054113.0,120054811.0
824,GPU 0,0.612,0.351,82.0,21.0,0.16,0.0,0.0,13031333.0,95592577.0
832,GPU 0,0.766,0.436,82.0,21.0,0.175,0.0,0.0,20680925.0,157371847.0
960,GPU 0,0.755,0.43,92.0,23.0,0.172,0.0,0.0,16293462.0,116016112.0
968,GPU 0,0.764,0.423,94.0,22.0,0.171,0.0,0.0,15927172.0,118097461.0
976,GPU 0,0.757,0.426,94.0,22.0,0.198,0.0,0.0,18933541.0,165607321.0
984,GPU 0,0.747,0.419,92.0,23.0,0.169,0.0,0.0,15676541.0,116023061.0
994,GPU 0,0.758,0.427,92.0,23.0,0.17,0.0,0.0,15484149.0,114084961.0
1002,GPU 0,0.755,0.425,92.0,23.0,0.197,0.0,0.0,18087094.0,151048309.0
1010,GPU 0,0.748,0.413,92.0,23.0,0.17,0.0,0.0,15949425.0,118126730.0
1018,GPU 0,0.776,0.442,92.0,22.0,0.173,0.0,0.0,15572200.0,114761702.0
1034,GPU 0,0.755,0.424,92.0,23.0,0.171,0.0,0.0,18383943.0,162065540.0
1346,GPU 0,0.759,0.422,94.0,22.0,0.172,0.0,0.0,15620237.0,118419576.0
1502,GPU 0,0.771,0.436,93.0,24.0,0.17,0.0,0.0,15260107.0,112238820.0
1510,GPU 0,0.771,0.419,93.0,24.0,0.174,0.0,0.0,16194055.0,121200594.0
1520,GPU 0,0.713,0.407,91.0,23.0,0.192,0.0,0.0,18097163.0,148967573.0
1528,GPU 0,0.782,0.446,91.0,23.0,0.172,0.0,0.0,15108833.0,110735676.0
1560,GPU 0,0.762,0.425,91.0,23.0,0.172,0.0,0.0,22848530.0,122608475.0
1568,GPU 0,0.769,0.416,93.0,22.0,0.172,0.0,0.0,18555639.0,123256514.0
1578,GPU 0,0.735,0.426,93.0,22.0,0.194,0.0,0.0,19604744.0,160061152.0
1586,GPU 0,0.761,0.429,92.0,23.0,0.17,0.0,0.0,20604509.0,119285429.0
1594,GPU 0,0.771,0.418,92.0,23.0,0.173,0.0,0.0,16487499.0,121026039.0
1602,GPU 0,0.729,0.416,92.0,23.0,0.192,0.0,0.0,18194819.0,149242076.0
1610,GPU 0,0.788,0.45,92.0,23.0,0.177,0.0,0.0,15508360.0,114413189.0
1626,GPU 0,0.749,0.425,94.0,22.0,0.198,0.0,0.0,19492707.0,169179245.0
1636,GPU 0,0.749,0.426,91.0,23.0,0.168,0.0,0.0,14572104.0,110437109.0
1648,GPU 0,0.753,0.42,92.0,23.0,0.183,0.0,0.0,20816905.0,135589578.0
1656,GPU 0,0.734,0.411,92.0,23.0,0.166,0.0,0.0,25594202.0,124078614.0
1680,GPU 0,0.759,0.427,93.0,22.0,0.198,0.0,0.0,19497167.0,173903077.0
1684,GPU 0,0.764,0.428,93.0,24.0,0.172,0.0,0.0,20380446.0,120492362.0
1690,GPU 0,0.76,0.428,93.0,24.0,0.172,0.0,0.0,22468802.0,120492362.0
1714,GPU 0,0.738,0.42,92.0,22.0,0.194,0.0,0.0,19456713.0,167175704.0
1722,GPU 0,0.77,0.416,92.0,23.0,0.172,0.0,0.0,19867879.0,122627031.0
1764,GPU 0,0.766,0.446,92.0,23.0,0.2,0.0,0.0,22081079.0,172776131.0
1800,GPU 0,0.767,0.417,91.0,21.0,0.174,0.0,0.0,17081960.0,120958604.0
1814,GPU 0,0.726,0.432,92.0,23.0,0.168,0.0,0.0,21688279.0,118579456.0
1834,GPU 0,0.742,0.421,91.0,23.0,0.195,0.0,0.0,17876012.0,135875382.0
1838,GPU 0,0.766,0.436,91.0,23.0,0.171,0.0,0.0,19963739.0,134436724.0
1904,GPU 0,0.702,0.387,86.0,23.0,0.157,0.0,0.0,15070869.0,108589278.0
1912,GPU 0,0.692,0.395,86.0,22.0,0.184,0.0,0.0,18077991.0,151591003.0
1926,GPU 0,0.0,0.196,17.0,4.0,0.078,0.0,0.0,7590949.0,52804814.0
1996,GPU 0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2075499.0,1491439.0
2000,GPU 0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1407341.0,985613.0
2008,GPU 0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,10539843.0,11206395.0
2016,GPU 0,0.574,0.319,0.0,0.0,0.129,0.0,0.0,13781245.0,90554285.0
2024,GPU 0,0.724,0.397,86.0,20.0,0.167,0.0,0.0,39426658.0,135290482.0
2038,GPU 0,0.69,0.37,56.0,14.0,0.202,0.0,0.0,72800218.0,226879961.0
2046,GPU 0,0.104,0.055,56.0,14.0,0.027,0.0,0.0,142509598.0,2268664895.0
2054,GPU 0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,5607908.0,5003338.0
2062,GPU 0,0.137,0.069,13.0,3.0,0.038,0.0,0.0,7015785.0,14755546.0
2070,GPU 0,0.362,0.18,25.0,6.0,0.101,0.0,0.0,5780287.0,16590986.0
2074,GPU 0,0.0,0.18,25.0,6.0,0.101,0.0,0.0,35168057.0,16590986.0
2086,GPU 0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3368758.0,208339528.0
2100,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803975.0,1376443.0
2104,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657936.0,1209563.0
2112,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064183.0,668327.0
2120,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112706.0,2455753.0
2128,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715342.0,1193961.0
2162,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7018546.0,3316721.0
2166,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7018546.0,3316721.0
2170,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5083105.0,3316721.0
2182,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739767.0,8966927.0
2186,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739767.0,8966927.0
2190,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739767.0,8966927.0
2194,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30095768.0,8966927.0
2198,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30095768.0,9680488.0
2202,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23594132.0,9680488.0
2206,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23594132.0,20757622.0
2264,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865502.0,771689.0
2356,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7899514.0,7226882.0
2360,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7899514.0,7226882.0
2364,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7846968.0,7174370.0
2368,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7490511.0,6792022.0
2376,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4948355.0,4599366.0
2380,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084126.0,4599366.0
2422,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430260.0,3002781.0
2430,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5083583.0,4567404.0
2434,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5083583.0,4567404.0
2438,GPU 0,0.004,0.003,0.0,0.0,0.003,0.0,0.0,4835732.0,6044665.0
2448,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574650.0,9825165.0
2456,GPU 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7865143.0,7865143.0
2480,GPU 0,0.602,0.308,0.0,0.0,0.158,3320473002.0,88322.0,17513881.0,48442430.0
2488,GPU 0,0.473,0.235,95.0,16.0,0.082,0.0,0.0,51266706.0,107691802.0
2496,GPU 0,0.454,0.235,95.0,16.0,0.077,0.0,0.0,41654391.0,92401834.0
2506,GPU 0,0.445,0.21,98.0,10.0,0.081,1959804632.0,93581.0,44144474.0,105299986.0
2670,GPU 0,0.727,0.41,91.0,22.0,0.17,0.0,0.0,17232960.0,118745581.0
2704,GPU 0,0.787,0.414,91.0,23.0,0.192,0.0,0.0,16926936.0,164502163.0
2836,GPU 0,0.453,0.23,100.0,10.0,0.079,0.0,0.0,45575350.0,99249745.0
2844,GPU 0,0.465,0.221,100.0,10.0,0.082,0.0,0.0,40186896.0,98483924.0
2858,GPU 0,0.442,0.231,100.0,11.0,0.077,0.0,0.0,46489513.0,97581639.0
2870,GPU 0,0.452,0.222,100.0,11.0,0.107,0.0,0.0,50740990.0,181177700.0
2952,GPU 0,0.455,0.237,100.0,10.0,0.079,0.0,0.0,39077664.0,89638358.0
3010,GPU 0,0.602,0.297,99.0,15.0,0.149,83288.0,2644604934.0,15538586.0,43924486.0
3018,GPU 0,0.733,0.357,99.0,26.0,0.192,0.0,0.0,5949081.0,23301871.0
3028,GPU 0,0.789,0.396,99.0,26.0,0.207,83311.0,2645319502.0,7513632.0,27029292.0
3036,GPU 0,0.864,0.427,78.0,22.0,0.232,0.0,0.0,7196465.0,30315696.0
3044,GPU 0,0.429,0.22,78.0,22.0,0.109,0.0,0.0,138737504.0,2266873402.0
3052,GPU 0,0.775,0.389,99.0,19.0,0.22,2644787281.0,83294.0,9438324.0,35316930.0
3060,GPU 0,0.49,0.252,99.0,19.0,0.089,2643964145.0,83268.0,53781081.0,110388089.0
3068,GPU 0,0.415,0.21,100.0,12.0,0.098,0.0,0.0,41531764.0,162722473.0
3076,GPU 0,0.478,0.243,100.0,12.0,0.082,0.0,0.0,44643094.0,99404665.0
3086,GPU 0,0.454,0.23,100.0,10.0,0.079,0.0,0.0,35062227.0,85614043.0
3094,GPU 0,0.462,0.219,100.0,10.0,0.08,0.0,0.0,41058113.0,97496744.0
3102,GPU 0,0.426,0.222,100.0,10.0,0.072,0.0,0.0,44579550.0,90393082.0
3222,GPU 0,0.438,0.236,100.0,11.0,0.091,0.0,0.0,51744171.0,167511144.0
3230,GPU 0,0.446,0.213,100.0,10.0,0.077,0.0,0.0,48944287.0,105524570.0
3238,GPU 0,0.48,0.246,100.0,10.0,0.084,0.0,0.0,43571324.0,100295274.0
3246,GPU 0,0.452,0.229,100.0,10.0,0.079,0.0,0.0,47807855.0,101931430.0
3256,GPU 0,0.468,0.226,100.0,10.0,0.083,0.0,0.0,56030743.0,116983776.0
3264,GPU 0,0.635,0.311,99.0,16.0,0.165,83288.0,2644584440.0,10556828.0,36142041.0
3272,GPU 0,0.734,0.357,99.0,16.0,0.191,0.0,0.0,5757699.0,22875046.0
3280,GPU 0,0.813,0.408,98.0,26.0,0.214,88406.0,2641998369.0,6536883.0,26859988.0
3288,GPU 0,0.874,0.427,98.0,26.0,0.227,0.0,0.0,7850812.0,29258332.0
3296,GPU 0,0.547,0.286,89.0,24.0,0.15,0.0,0.0,141908759.0,2277147708.0
3304,GPU 0,0.718,0.369,89.0,24.0,0.187,5289702628.0,166593.0,26483081.0,62633762.0
3314,GPU 0,0.468,0.232,99.0,17.0,0.082,0.0,0.0,47723224.0,105371213.0
3322,GPU 0,0.424,0.228,99.0,17.0,0.1,0.0,0.0,54230205.0,213181883.0
3330,GPU 0,0.471,0.227,100.0,12.0,0.081,0.0,0.0,42990409.0,99401655.0
3396,GPU 0,0.711,0.344,99.0,18.0,0.185,15580.0,90419512.0,7515050.0,31161233.0
3500,GPU 0,0.468,0.233,100.0,10.0,0.082,0.0,0.0,46617279.0,102388460.0
3508,GPU 0,0.453,0.232,100.0,10.0,0.079,0.0,0.0,51737364.0,105295369.0
3516,GPU 0,0.465,0.22,100.0,10.0,0.082,0.0,0.0,51571709.0,111381146.0
3532,GPU 0,0.715,0.354,99.0,18.0,0.185,0.0,0.0,6033206.0,24065269.0
3540,GPU 0,0.843,0.419,99.0,27.0,0.223,83169.0,2640826374.0,7386483.0,27716206.0
3550,GPU 0,0.86,0.437,99.0,27.0,0.228,0.0,0.0,13721751.0,140092894.0
3558,GPU 0,0.311,0.151,75.0,19.0,0.081,0.0,0.0,132308067.0,2150520815.0
3566,GPU 0,0.719,0.354,75.0,17.0,0.187,3320383642.0,83125.0,16489984.0,43620010.0
3574,GPU 0,0.468,0.236,99.0,17.0,0.082,1961046963.0,83235.0,46570209.0,101734474.0
3582,GPU 0,0.417,0.217,99.0,11.0,0.098,0.0,0.0,44280546.0,162781594.0
3590,GPU 0,0.475,0.236,100.0,11.0,0.081,0.0,0.0,44602771.0,99678627.0
3598,GPU 0,0.455,0.235,100.0,10.0,0.079,0.0,0.0,44773468.0,96277522.0
3652,GPU 0,0.636,0.304,99.0,16.0,0.156,83293.0,2644758196.0,19678066.0,54619649.0
3662,GPU 0,0.688,0.322,98.0,16.0,0.171,0.0,0.0,5404734.0,17541956.0
3670,GPU 0,0.776,0.376,98.0,24.0,0.196,83213.0,2642208868.0,5746939.0,20309321.0
3678,GPU 0,0.855,0.406,90.0,24.0,0.213,0.0,5205.0,5887106.0,22038912.0
3686,GPU 0,0.575,0.296,90.0,24.0,0.158,0.0,0.0,140183283.0,2274504879.0
3694,GPU 0,0.719,0.369,99.0,24.0,0.187,5289850544.0,171803.0,21319294.0,58689231.0
3702,GPU 0,0.466,0.228,99.0,17.0,0.081,0.0,0.0,35993070.0,90872872.0
3710,GPU 0,0.457,0.24,100.0,17.0,0.08,0.0,0.0,54476712.0,108542102.0
3720,GPU 0,0.457,0.203,100.0,10.0,0.078,0.0,0.0,54476712.0,94499078.0
3724,GPU 0,0.438,0.203,100.0,10.0,0.078,0.0,0.0,37401335.0,94499078.0
3736,GPU 0,0.418,0.21,100.0,12.0,0.099,0.0,0.0,51039870.0,172153004.0
3744,GPU 0,0.487,0.252,100.0,10.0,0.085,0.0,0.0,53277347.0,109569214.0
3752,GPU 0,0.45,0.226,100.0,10.0,0.077,0.0,0.0,45960405.0,99268648.0
3760,GPU 0,0.474,0.229,100.0,10.0,0.084,0.0,0.0,51019430.0,111310862.0
3768,GPU 0,0.434,0.226,100.0,10.0,0.073,0.0,0.0,40591727.0,88847772.0
3778,GPU 0,0.439,0.205,98.0,18.0,0.082,83218.0,2642393905.0,40834495.0,96664004.0
3786,GPU 0,0.713,0.347,98.0,18.0,0.18,0.0,0.0,6211237.0,23673509.0
3794,GPU 0,0.727,0.353,98.0,27.0,0.191,0.0,0.0,6242875.0,23873796.0
3802,GPU 0,0.832,0.421,98.0,27.0,0.218,83225.0,2642580645.0,7063734.0,27713975.0
3810,GPU 0,0.819,0.413,77.0,21.0,0.221,0.0,0.0,22245134.0,267998677.0
3818,GPU 0,0.407,0.204,77.0,21.0,0.11,0.0,0.0,122248885.0,1969642753.0
3826,GPU 0,0.719,0.368,99.0,17.0,0.188,5290543166.0,166619.0,19983923.0,56447553.0
3864,GPU 0,0.441,0.208,100.0,10.0,0.078,0.0,0.0,45934876.0,104288103.0
3872,GPU 0,0.474,0.244,100.0,11.0,0.082,0.0,0.0,45529649.0,100643118.0
3880,GPU 0,0.452,0.226,100.0,11.0,0.08,0.0,0.0,49569533.0,105401576.0
3888,GPU 0,0.466,0.228,100.0,12.0,0.081,0.0,0.0,52599467.0,111535655.0
3898,GPU 0,0.433,0.235,100.0,12.0,0.102,0.0,0.0,49936500.0,141480683.0
3906,GPU 0,0.465,0.222,99.0,17.0,0.079,0.0,0.0,53994431.0,111650296.0
3914,GPU 0,0.684,0.338,99.0,17.0,0.179,83297.0,2644886611.0,13192259.0,39529923.0
3922,GPU 0,0.737,0.356,99.0,26.0,0.192,0.0,0.0,6539475.0,24314769.0
3934,GPU 0,0.862,0.418,99.0,26.0,0.217,88484.0,0.0,7404390.0,27908975.0
3992,GPU 0,0.419,0.21,100.0,12.0,0.1,0.0,0.0,49788139.0,214049427.0
3996,GPU 0,0.483,0.25,100.0,12.0,0.084,0.0,0.0,45957610.0,100881924.0
4000,GPU 0,0.453,0.226,100.0,10.0,0.078,0.0,0.0,46718703.0,100822261.0
4010,GPU 0,0.463,0.225,100.0,10.0,0.081,0.0,0.0,47065186.0,104411729.0
4018,GPU 0,0.442,0.23,100.0,10.0,0.075,0.0,0.0,37990782.0,86230482.0
4026,GPU 0,0.448,0.209,100.0,10.0,0.083,83321.0,2645645056.0,38806911.0,96965203.0
4038,GPU 0,0.701,0.343,98.0,18.0,0.178,0.0,0.0,6095690.0,23363347.0
4046,GPU 0,0.722,0.351,98.0,18.0,0.19,0.0,0.0,8922479.0,26621681.0
4138,GPU 0,0.455,0.23,100.0,10.0,0.078,0.0,0.0,46761182.0,99618706.0
4162,GPU 0,0.72,0.352,99.0,19.0,0.185,0.0,0.0,10303832.0,27173169.0
4178,GPU 0,0.85,0.427,98.0,27.0,0.228,83294.0,1962424401.0,7142525.0,28898073.0
4188,GPU 0,0.735,0.372,98.0,22.0,0.193,0.0,0.0,63310836.0,978196426.0
4196,GPU 0,0.552,0.277,82.0,22.0,0.152,2642155696.0,83211.0,83934340.0,1324346497.0
4204,GPU 0,0.676,0.351,82.0,15.0,0.167,2643885368.0,83265.0,27784795.0,67362125.0
4212,GPU 0,0.458,0.218,99.0,15.0,0.08,0.0,0.0,45937776.0,102666689.0
4232,GPU 0,0.472,0.243,100.0,10.0,0.081,0.0,0.0,46601331.0,101429182.0
4242,GPU 0,0.422,0.216,100.0,12.0,0.101,0.0,0.0,42945220.0,193907017.0
4250,GPU 0,0.473,0.239,100.0,10.0,0.08,0.0,0.0,57432078.0,114635469.0
4308,GPU 0,0.647,0.326,98.0,27.0,0.168,0.0,0.0,141480293.0,2274397620.0
4316,GPU 0,0.681,0.33,88.0,23.0,0.182,2644010502.0,83269.0,6458618.0,25152701.0
4324,GPU 0,0.579,0.298,88.0,23.0,0.124,2643473935.0,93659.0,30465379.0,71326971.0
4332,GPU 0,0.452,0.219,100.0,14.0,0.092,0.0,0.0,41884402.0,103636180.0
4340,GPU 0,0.439,0.235,100.0,14.0,0.089,0.0,0.0,48492629.0,167867913.0
4348,GPU 0,0.442,0.208,100.0,9.0,0.076,0.0,0.0,40049086.0,93472152.0
4358,GPU 0,0.482,0.246,100.0,9.0,0.084,0.0,0.0,46665744.0,104065286.0
4366,GPU 0,0.445,0.224,100.0,10.0,0.078,0.0,0.0,49811407.0,102685247.0
4370,GPU 0,0.445,0.224,100.0,10.0,0.078,0.0,0.0,49811407.0,102685247.0
4374,GPU 0,0.464,0.222,100.0,10.0,0.066,0.0,0.0,42357267.0,89374733.0
4402,GPU 0,0.436,0.226,100.0,12.0,0.078,0.0,0.0,45504231.0,154249252.0
4410,GPU 0,0.564,0.268,99.0,19.0,0.124,83117.0,2639178350.0,43158852.0,96561957.0
4420,GPU 0,0.67,0.317,99.0,19.0,0.166,0.0,0.0,6409663.0,18859301.0
4428,GPU 0,0.719,0.347,99.0,26.0,0.181,88475.0,2644030329.0,5615575.0,18793180.0
4452,GPU 0,0.763,0.383,89.0,24.0,0.216,2644232757.0,83277.0,8301694.0,34653718.0
4456,GPU 0,0.515,0.268,89.0,24.0,0.098,2645723262.0,88531.0,46593626.0,99733378.0
4464,GPU 0,0.441,0.213,100.0,11.0,0.078,0.0,0.0,36986890.0,90868385.0
4478,GPU 0,0.469,0.233,100.0,10.0,0.08,0.0,0.0,44641689.0,99518430.0
4482,GPU 0,0.453,0.233,100.0,10.0,0.08,0.0,0.0,56675160.0,99518430.0
4494,GPU 0,0.435,0.224,100.0,12.0,0.082,0.0,0.0,64307611.0,104492253.0
4522,GPU 0,0.446,0.221,100.0,10.0,0.08,0.0,0.0,47214502.0,102594036.0
4540,GPU 0,0.633,0.308,98.0,10.0,0.161,83287.0,2644558046.0,15959922.0,47463329.0
4548,GPU 0,0.723,0.352,98.0,23.0,0.184,0.0,0.0,7176089.0,24295893.0
4556,GPU 0,0.803,0.405,98.0,23.0,0.212,88414.0,2642238059.0,6547891.0,26722054.0
4564,GPU 0,0.869,0.425,98.0,28.0,0.231,0.0,0.0,7810721.0,29918592.0
4580,GPU 0,0.767,0.384,79.0,21.0,0.216,3322940967.0,83189.0,7481841.0,33842463.0
4590,GPU 0,0.486,0.254,100.0,12.0,0.086,1962611294.0,83302.0,53896552.0,112322664.0
4598,GPU 0,0.416,0.211,100.0,12.0,0.099,0.0,0.0,51440157.0,216934896.0
4606,GPU 0,0.475,0.242,100.0,10.0,0.082,0.0,0.0,50906059.0,104529469.0
4614,GPU 0,0.459,0.233,100.0,10.0,0.08,0.0,0.0,45496839.0,99025900.0
4622,GPU 0,0.466,0.222,100.0,10.0,0.081,0.0,0.0,43871053.0,102008651.0
4630,GPU 0,0.439,0.228,100.0,10.0,0.074,0.0,0.0,44699561.0,95269550.0
4648,GPU 0,0.477,0.245,100.0,10.0,0.082,0.0,0.0,51446907.0,108308737.0
4656,GPU 0,0.427,0.22,100.0,12.0,0.102,0.0,0.0,46324346.0,179441779.0
4664,GPU 0,0.478,0.239,100.0,12.0,0.083,0.0,0.0,45567753.0,100404230.0
4672,GPU 0,0.654,0.32,99.0,23.0,0.166,83290.0,2644641906.0,26845430.0,65554490.0
4680,GPU 0,0.722,0.351,99.0,23.0,0.184,0.0,0.0,5825735.0,22974953.0
4684,GPU 0,0.804,0.351,99.0,23.0,0.184,0.0,2645319502.0,6545139.0,22974953.0
